x_mean,x_std,x_min,x_max,x_rms,y_mean,y_std,y_min,y_max,y_rms,z_mean,z_std,z_min,z_max,z_rms,mag_mean,mag_std,mag_min,mag_max,mag_rms,start_time,end_time,label
0.06932398676656108,0.045376385750879454,-0.03560186110901439,0.19882261045451122,0.08285427885766042,-0.0032333725804411413,0.026250243376930445,-0.05290263070915228,0.06328349280671684,0.02644862899267237,-0.004230665523402625,0.02974206903397914,-0.07907883766741618,0.06311883256688387,0.030041458040396256,0.08763112318336556,0.03606180173739484,0.0430556017603753,0.20978889244052615,0.09476110644629135,7.991141333,8.979758,0
0.09885918282267901,0.04809901188201295,0.0033579329553145823,0.19882261045451122,0.10993931495326817,-0.0052612785094847915,0.021632817984356983,-0.05290263070915228,0.03714640912932121,0.022263419896742853,0.0025557398707862643,0.029676120653350267,-0.07907883766741618,0.06521248926232906,0.029785968900126938,0.10956032356814699,0.04321408128391741,0.053627642446647236,0.20978889244052615,0.11777487559564684,8.490442333,9.479057,0
0.1367536251444517,0.05145984380215548,0.04574136001387042,0.26945874089730437,0.1461152610588348,-0.010524105271021385,0.020964702063201276,-0.05773906512205705,0.03826049360004725,0.023457952262598197,-0.003525333845548869,0.031759244254037915,-0.08169175632488068,0.06521248926232906,0.03195430447232755,0.14463947317210007,0.05031968797350219,0.05821112433391774,0.2766334847711952,0.15314257473757348,8.989744,9.9783545,1
0.08764460112646077,0.08022343738646413,-0.055398800373196895,0.26945874089730437,0.11881656455526875,-0.006301829534701575,0.022409851570563195,-0.05773906512205705,0.03826049360004725,0.023279057173758364,-0.016913866810596475,0.02619240952577543,-0.08169175632488068,0.044096071299412294,0.03117885833786299,0.10590394373547779,0.06978673075084765,0.019660971731116025,0.2766334847711952,0.12682993766307127,9.489043,10.4776525,1
0.009792790549305205,0.02829583816689346,-0.055398800373196895,0.06788780754447252,0.02994249829773037,0.0002500345665614108,0.017453458198216417,-0.032234266415607324,0.03781100414605137,0.01745524907760881,-0.008917423880221372,0.02189738909761049,-0.05608231297850277,0.038991894086311325,0.023643521268028017,0.04156518576550387,0.016042397500576046,0.015623385415567575,0.0875006958436067,0.04455359901609896,9.9883405,10.97695025,1
-0.007723399038096832,0.0346588479877908,-0.11175659984395997,0.04297943782921445,0.03550896557973022,0.008383958554002561,0.023471354956985727,-0.03887528063493343,0.057702041762541414,0.024923789129104167,-0.001070807561311736,0.02404711092199143,-0.04587659687334564,0.06098941048087407,0.024070940416359345,0.047610437522921864,0.02106814257620531,0.015623385415567575,0.12017169754160804,0.05206361870572733,10.4876385,11.47624625,0
-0.017397003898846283,0.03382638276667666,-0.11175659984395997,0.04297943782921445,0.038037874753121946,0.011366508647843507,0.022681660818320758,-0.03887528063493343,0.057702041762541414,0.02537036176956979,-0.004861426731631569,0.023152403330891566,-0.05128086356928894,0.06098941048087407,0.023657287457849032,0.050295125217620876,0.021861942005906843,0.012375660732604115,0.12017169754160804,0.05484108066883618,10.98693625,11.97553971,0
-0.012004849035708537,0.02028683604557995,-0.05268200917304677,0.03017394783912019,0.023572698553843894,0.0019194144595632587,0.013679690205345475,-0.021734289971376743,0.04990888528752473,0.013813691613099135,-0.007803755098151773,0.015369941377895057,-0.05128086356928894,0.012687895987122265,0.017237566289701703,0.03254036522200698,0.014691069527366804,0.01009055532234622,0.07374042174787392,0.035702981565123186,11.48623125,12.47483371,0
-0.021648615573447712,0.028764590487299246,-0.08445706042746956,0.023330429973830096,0.03600089196324099,0.007567327927071501,0.02005561357900143,-0.02581746393365547,0.06069219279097753,0.021435766559329363,0.0016344373389760392,0.02901485306482363,-0.03662436621878442,0.08957475407316348,0.029060851394760348,0.042846856215012726,0.029760247497657325,0.01009055532234622,0.1329873137381654,0.052168241475363086,11.98552571,12.97412771,0
-0.06164635425522419,0.041436359361592616,-0.14780047647007577,0.013763154422508729,0.07427815876893853,0.02546494327979815,0.027977234659274482,-0.02581746393365547,0.08559236556986408,0.03783105860828436,0.009037873694325432,0.03672614297425725,-0.059598117788565164,0.08957475407316348,0.037821855304574416,0.08026858920842404,0.04573646670421326,0.02302622100982909,0.1875225973860565,0.09238436447850003,12.48481971,13.47342071,0
-0.09641657417395154,0.03558527709964709,-0.16322578413871466,-0.03874852129587723,0.10277386692004811,0.016034642152701704,0.03242176191539512,-0.046564580401732975,0.08559236556986408,0.03617015889740829,0.007842792841221398,0.031642159458945225,-0.059598117788565164,0.07979778399247,0.03259962660484979,0.10795105663257826,0.03929194134296073,0.039865335539059764,0.1875225973860565,0.11487944673695459,12.98411371,13.97271246,0
-0.0923817850590155,0.030725783296163888,-0.16322578413871466,-0.02133274383426144,0.09735742380452025,-0.00793981619078709,0.02148228257871162,-0.0538941919612465,0.03225017400449211,0.022902601291886072,0.0062519590834107484,0.024713801795407043,-0.059969836136785935,0.058908190787287054,0.025492332015006128,0.1001345883521296,0.03032335998109095,0.03147754507238137,0.16954613260036347,0.10462524525655018,13.48340671,14.47200346,0
-0.08837508669172724,0.030219650587014577,-0.17459431474076686,-0.02133274383426144,0.09339905368563192,-0.00836969826522415,0.02353139188131639,-0.0538941919612465,0.06227718899224517,0.024975553105446514,-0.0006970768689098899,0.029351612152043724,-0.07776663991163234,0.04626689373483853,0.029359888488977103,0.09732030663000252,0.03213763986089332,0.03147754507238137,0.19684343755649913,0.10248936519652266,13.98269746,14.97129388,0
-0.0848628434365812,0.034696683742686654,-0.17459431474076686,0.0072460808664117065,0.09168185239665325,-0.008264087360015066,0.028612089941303525,-0.08156415907541115,0.06227718899224517,0.029781652585160603,-0.0064382364277617956,0.035164983590924896,-0.09809816868204811,0.04626689373483853,0.03574950292311456,0.10076922551298553,0.02813473562349911,0.057861472107102026,0.19684343755649913,0.10462313395751018,14.48198846,15.47058287,0
-0.06139402303414013,0.030252647242327554,-0.12937937985618847,0.0072460808664117065,0.06844303273150042,-0.0218675085026294,0.022196434381092114,-0.08156415907541115,0.02120992603465075,0.03115878090276796,-0.004049404245540281,0.029781911076384216,-0.09809816868204811,0.039635927108452554,0.030055946202132058,0.07976357926717101,0.021183340894862252,0.04359521082330877,0.13374356288176417,0.08252855571847975,14.98127887,15.96987258,0
-0.055350031395533544,0.02281835586285745,-0.11255039373178757,-0.00962568671970722,0.059869051602397624,-0.020801318192843598,0.014948253792946824,-0.05409772513105812,0.009641239894154508,0.02561532998066344,0.006180121552231673,0.018122045984765144,-0.038360112997158476,0.03729585190925011,0.019146865358964142,0.06686771045462415,0.017071430998985986,0.03978066208476918,0.12057908825310153,0.06901249493965997,15.48056887,16.46916258,0
-0.059184883413573905,0.021437916743999478,-0.11255039373178757,-0.01065036232110554,0.06294787287113829,-0.023959492051481335,0.019280967396433098,-0.06687461561861799,0.009641239894154508,0.03075407230119799,-0.004695129851950943,0.022150381297017543,-0.052042636708139016,0.03729585190925011,0.022642518321289825,0.07284213899809781,0.020321673298021505,0.03978066208476918,0.12057908825310153,0.07562372391947995,15.97985858,16.96845258,0
-0.060669578335574535,0.0380071559944402,-0.1278680971232508,0.014845297830154825,0.07159149140925984,-0.02063085019097467,0.023744497503601414,-0.06687461561861799,0.03519114006621221,0.03145525617922978,-0.0037057335463214656,0.033785590956112964,-0.052042636708139016,0.05912267617112019,0.03398821291815906,0.08256083701298116,0.029287367020474176,0.02499880101534645,0.13367530828452204,0.08760160772084034,16.47914858,17.46774258,0
-0.024874864545276237,0.05033421327998492,-0.1278680971232508,0.03202750123697847,0.05614527506977636,-0.007979701084867057,0.016042955073775858,-0.0413368155828978,0.03519114006621221,0.01791792501667029,0.00941512130811549,0.029747209082873177,-0.05052486404808343,0.05912267617112019,0.03120161786617327,0.05734536079170608,0.03796841955988418,0.018052554220273197,0.13367530828452204,0.06877565912593159,16.97843858,17.96703396,0
0.008854377896128153,0.015440260324836039,-0.023191315332806633,0.03202750123697847,0.01779892263105126,-0.008114603263284607,0.010547713917614937,-0.03075265217271091,0.01231434986390405,0.013307932033503816,0.003930021887863209,0.01572715252653954,-0.026317416757471544,0.03399823870492503,0.016210749477804008,0.029095876997978904,0.0072978504198297255,0.01763547980469269,0.043367476964493425,0.02999714451463217,17.47772858,18.46632496,0
0.007302320896063646,0.018076922410365678,-0.025147420985758107,0.05866912678985493,0.019496128187398355,-0.00362797721005091,0.01269230320307339,-0.03075265217271091,0.02559871839474305,0.013200635561797616,0.0006528195532165778,0.013545297177074311,-0.02405719820291953,0.0256599302397973,0.013561019466998756,0.029062366933580108,0.007953769194380574,0.016744343348556064,0.06071934353617411,0.030131107118383953,17.97701996,18.96561646,0
0.013571429709092659,0.048511177619068695,-0.09038990161470592,0.17578363825157495,0.05037378344275596,-0.0031296142292073425,0.022548720292447453,-0.06188243924038327,0.04776753523954975,0.0227648692517811,-0.0002646079543267377,0.0365967026259218,-0.09694164404527636,0.07629083147690403,0.036597659221043695,0.05528150448961224,0.040362307278133176,0.016744343348556064,0.18586789007145146,0.0684482329023143,18.47631096,19.46490846,0
0.0048767629584583515,0.05472243861288745,-0.09038990161470592,0.17578363825157495,0.054939312925210725,-0.004042176043752743,0.027298933802673613,-0.06617967421839718,0.05996129977377463,0.027596575402238675,0.001860198593296613,0.043566917931912245,-0.09694164404527636,0.07629083147690403,0.04360661276564002,0.06940538910961773,0.03640743606210621,0.010856360987062063,0.18586789007145146,0.07837480104009066,18.97560246,19.96420096,0
-0.005199926322430225,0.03030961355339062,-0.0762578765339176,0.059220343758442914,0.03075242929452214,-0.001962761632676641,0.019024611116159447,-0.06617967421839718,0.05996129977377463,0.019125591790786635,0.002851231530073879,0.025737260478462826,-0.07398671658384706,0.06524557107895494,0.025894711780097723,0.041057098966321766,0.023802640712740065,0.010710981553014238,0.11918140125299377,0.04745788744171121,19.47489446,20.46349296,0
0.00487140540584077,0.025503934229710104,-0.048019575779179494,0.06636503941817429,0.02596500051649207,-0.0052441975923359155,0.011856201028665213,-0.04352472812300462,0.018405468414118137,0.012964224281444066,0.007912305153645372,0.015669156567813813,-0.016344201549006416,0.059399457952941784,0.017553547800688775,0.029988494832908365,0.01817961901829804,0.009158193724563422,0.09080746006460348,0.03506862372540211,19.97418696,20.96278546,0
-0.002722278621643616,0.06473608848897797,-0.3693787355853181,0.0727816541185688,0.06479330176605173,-0.0098482668026448,0.03522527322464506,-0.04583550828542365,0.20462729586235437,0.036576060924694606,0.008882069579498678,0.027846402759101132,-0.11493097545746327,0.06394789006109133,0.02922863846704343,0.052565860534606046,0.053939236735097616,0.009158193724563422,0.38529406412988954,0.07531673753760552,20.47347896,21.46207846,0
