time,gyro_x,gyro_y,gyro_z,gyro_abs,gyro_mag,gyro_x_filtered,gyro_y_filtered,gyro_z_filtered,gyro_mag_filtered,tilt_angle,phase
0.3817243332,-0.02077709883,-0.001483725617,-0.004589750431,0.0213296762,0.021329676193439836,-0.019482142466586944,-0.0013916257532491376,-0.001577219548759266,0.024513325700646595,0.08329189839776042,Phase 1 - Calm Baseline
0.3917103333,-0.02956644446,0.004992972594,-0.005783266388,0.03053769119,0.030537691193757106,-0.02825751418116793,0.00420761020734858,-0.002413263588108076,0.025341406209841957,0.07122299117137328,Phase 1 - Calm Baseline
0.4016963332,-0.03499023989,0.01146152429,-0.0008881096728,0.03683031585,0.03683031584715135,-0.033030086732845125,0.007418354308402066,-0.0009082864493062263,0.02708089284250477,0.05527831776803215,Phase 1 - Calm Baseline
0.4116833333,-0.03315258026,0.008937442675,0.003851979505,0.03455154419,0.03455154418505189,-0.033155733119284374,0.00784486966622078,0.0020174534825052907,0.028300827064526083,0.037930635174422134,Phase 1 - Calm Baseline
0.4216693332,-0.02973041497,0.006617030594,0.008781224489,0.03169846324,0.031698463238720984,-0.0286585154531656,0.005691246016445462,0.005309524902579871,0.02821721479526831,0.021835299554812164,Phase 1 - Calm Baseline
0.4316553331,-0.02414318547,0.005236060824,0.01166090183,0.02731824242,0.027318242422973406,-0.02028377272761145,0.001718237275332624,0.008153883077675839,0.02690340044907221,0.009422346357807324,Phase 1 - Calm Baseline
0.4416413333,-0.01261915546,-0.006016859785,0.01347052027,0.01941392805,0.01941392805540597,-0.009456887004661222,-0.0029387094930536884,0.010246359200379272,0.025094308279768628,0.002502553041408049,Phase 1 - Calm Baseline
0.4516273332,0.0007195174694,-0.0118316533,0.01316802576,0.01771729742,0.017717297412873,0.0018891329433661807,-0.007055759232261771,0.0118674617537767,0.02376542356386886,0.0019259365444150348,Phase 1 - Calm Baseline
0.4616143333,0.01569447294,-0.01136346906,0.01246521808,0.02303967387,0.023039673863228367,0.011655879577227368,-0.00962830962428744,0.013737788354885382,0.023728582316779923,0.007389761578079289,Phase 1 - Calm Baseline
0.4716003332,0.02528211661,-0.00983487349,0.01238205843,0.02981988477,0.0298198847719081,0.018054303598454224,-0.010080713891464919,0.016701660457829264,0.025426828128531344,0.017477536258146086,Phase 1 - Calm Baseline
0.4815863331,0.02442857251,-0.007729911245,0.01675017364,0.03061168077,0.03061168077224862,0.02006401331659913,-0.008308512535292158,0.02135329377213969,0.028942089993186922,0.02997069154432518,Phase 1 - Calm Baseline
0.4915723333,0.01831137016,-0.003870986402,0.02347451635,0.03002238716,0.030022387159042242,0.017687776934545422,-0.004588408441186121,0.027756007744824524,0.03408018773184935,0.042358992052135905,Phase 1 - Calm Baseline
0.5015583332,0.01191365905,0.003459630534,0.03610002995,0.03817219508,0.03817219508729265,0.011897958452877984,0.0005548528516435197,0.035381213525027426,0.040416176012238535,0.052411164979705806,Phase 1 - Calm Baseline
0.5115443333,0.001627540682,0.003889943007,0.04840309173,0.04858641615,0.048586416149908274,0.004319963352617092,0.006451632345362061,0.04330161510094688,0.04732098308343423,0.058639103007591294,Phase 1 - Calm Baseline
0.5215303332,-0.004436210729,0.00955475308,0.05406630412,0.05508301474,0.05508301474364119,-0.0032104909681082046,0.012334352337985782,0.0505441145737774,0.05405274530063945,0.060544848572686626,Phase 1 - Calm Baseline
0.5315173334,-0.01285994425,0.01682591252,0.05856192857,0.0622735014,0.0622735013957107,-0.009080265907562918,0.017364705742316557,0.056421714298900874,0.05992256568867369,0.05861689260219079,Phase 1 - Calm Baseline
0.5415033333,-0.0149862133,0.02107258886,0.06144266948,0.06666214985,0.06666214985405298,-0.01222752365873058,0.020716080252360956,0.06069173164994728,0.06445941642918353,0.05410955664289206,Phase 1 - Calm Baseline
0.5514893332,-0.01465072855,0.02433108166,0.06069752946,0.0670136961,0.06701369609519342,-0.012307456606332654,0.021748375747549523,0.06350317878713455,0.06749333603985534,0.048678992990068705,Phase 1 - Calm Baseline
0.5614753333,-0.009154496714,0.02286527865,0.06220674142,0.06690519005,0.06690519005221887,-0.009665552094596394,0.02023116577730313,0.0652060789879016,0.06912695574149526,0.04398135249400346,Phase 1 - Calm Baseline
0.5714613332,-0.001467321068,0.02418503538,0.06232629716,0.06687029449,0.06687029448959435,-0.005135554222813452,0.016517857041927937,0.06614976040289232,0.0696330030777353,0.04133543432159045,Phase 1 - Calm Baseline
0.5814473333,0.005556233693,0.01385170408,0.06884784251,0.07044690808,0.07044690807305089,0.0002525645710056108,0.011557994009822352,0.06659095089873782,0.0693637413299868,0.04152686938930541,Phase 1 - Calm Baseline
0.5914343332,0.00472320104,0.001966133248,0.07174257189,0.07192475881,0.07192475880672083,0.0055170637499403095,0.006656395798790736,0.06675842686846167,0.06873949390647337,0.04476610657070495,Phase 1 - Calm Baseline
0.6014210833,0.005366087891,-0.009958969429,0.07184297591,0.07272818683,0.0727281868256492,0.009811984079460908,0.0029967178460831565,0.06699805327878697,0.06829484887998481,0.05074020611231435,Phase 1 - Calm Baseline
0.6114070832,0.007111940999,-0.007546254899,0.06780572981,0.06859404247,0.06859404247338585,0.012377128263110899,0.0011387803695501332,0.06783527836456422,0.06867739299875711,0.058676369212459896,Phase 1 - Calm Baseline
0.6213930831,0.01256795879,0.007176232059,0.06329061091,0.06492421216,0.06492421215596512,0.012502052995468069,0.0008084063211748545,0.06983525057633169,0.07050467557946637,0.06738210137516318,Phase 1 - Calm Baseline
0.6313790833,0.01572475582,0.01012370922,0.06745696813,0.07000142844,0.07000142843729386,0.009650803606875483,0.0011433594603577556,0.07330455336642053,0.07410298921323936,0.07530789275013498,Phase 1 - Calm Baseline
0.6413660832,0.009793895297,0.005669572391,0.0775436908,0.07836509694,0.07836509694418423,0.003735866925719452,0.0012191907195636805,0.07802733363620362,0.07927436796050744,0.08072641500680353,Phase 1 - Calm Baseline
0.6513520833,-0.0004365965724,0.001892900094,0.08423425257,0.08425664955,0.08425664954980971,-0.004638813864318415,0.00048474263449336017,0.08321935814946758,0.08523971192769779,0.08205645205711556,Phase 1 - Calm Baseline
0.6613380832,-0.01453350671,-0.004892567638,0.09006151557,0.0913577398,0.09135773980428463,-0.01417055700277016,-0.001130610197989453,0.08772611952781294,0.09079271980008109,0.07826385828333603,Phase 1 - Calm Baseline
0.6713240833,-0.02896913141,-0.01478125341,0.09288323671,0.09841235536,0.09841235536631758,-0.02315670004041452,-0.0033900489885684746,0.09034327780337659,0.09459470389225011,0.06917370774064233,Phase 1 - Calm Baseline
0.6813100833,-0.03494819626,-0.001449735602,0.09041874856,0.09694858558,0.09694858558173856,-0.02998710198915803,-0.0059631026913179825,0.09011145774943573,0.09550516484266479,0.055558794466902955,Phase 1 - Calm Baseline
0.6912960832,-0.03507092968,0.001881984994,0.0863622427,0.09323062233,0.09323062233145743,-0.033613072947514734,-0.008462332432067106,0.0865026150161267,0.09285020866617757,0.038952544918755994,Phase 1 - Calm Baseline
0.7012830833,-0.03406159207,-0.004020112567,0.0788513273,0.08598770364,0.08598770363468351,-0.03381359360285842,-0.010322256826283165,0.07949613616998898,0.08657275496387865,0.021249848046743194,Phase 1 - Calm Baseline
0.7112690832,-0.0353458412,-0.01308119856,0.07020106167,0.07967832393,0.07967832393754845,-0.031214467813689365,-0.010781961718561996,0.06959207672078456,0.07727413239422365,0.004235111841166111,Phase 1 - Calm Baseline
0.7212550833,-0.02880245447,-0.02742951177,0.06489924341,0.07611748351,0.07611748350167273,-0.027110387773022385,-0.009176686740754923,0.05780054321386121,0.06617600327370475,-0.010861986127516694,Phase 1 - Calm Baseline
0.7312410832,-0.02154001966,-0.01380196586,0.04809721932,0.05447760287,0.05447760287374963,-0.023131977769165358,-0.005397901037246335,0.04558020227941045,0.05496368331797064,-0.023646862627422896,Phase 1 - Calm Baseline
0.7412270831,-0.01472871937,0.00877125375,0.03222983703,0.03650523882,0.036505238824139495,-0.0207847643641347,-0.00011992320506628696,0.03463551485473665,0.045419180056060306,-0.03462211854552727,Phase 1 - Calm Baseline
0.7512130833,-0.01352979988,0.01413262449,0.02037980966,0.02825107435,0.028251074343217907,-0.02095185684228052,0.005457896263970852,0.026522402489343063,0.03886721884662726,-0.04497369052326222,Phase 1 - Calm Baseline
0.7612000832,-0.01972884126,0.0157800559,0.01345425937,0.02862262107,0.028622621069088625,-0.023537265567555025,0.010170249101430186,0.022162745588290934,0.035681001808049534,-0.05611380720729797,Phase 1 - Calm Baseline
0.7711860833,-0.02842068113,0.01307342201,0.01672788709,0.03547494448,0.03547494447410002,-0.0274169524213243,0.01332427885252891,0.021494517134747645,0.03516672367982582,-0.06910232916647113,Phase 1 - Calm Baseline
0.7811720832,-0.03300717473,0.01197406836,0.02596213296,0.04366788574,0.04366788573516494,-0.030735021454500074,0.01476712499132066,0.023464131951701345,0.035955724172573804,-0.0841499692090864,Phase 1 - Calm Baseline
0.7911580831,-0.03490203992,0.007393351756,0.03296549991,0.04857507823,0.04857507823031716,-0.031425276032050115,0.014650880847068006,0.026401484940493793,0.036736733041559826,-0.10034430174912426,Phase 1 - Calm Baseline
0.8011440833,-0.03075949475,0.01131592132,0.03444994614,0.04754992515,0.04754992514867515,-0.027767415802547737,0.013135970592424068,0.028607835140611913,0.03695898394681785,-0.11568966858204356,Phase 1 - Calm Baseline
0.8111300832,-0.02210300788,0.01231949963,0.03064459749,0.03974172094,0.03974172094664531,-0.018822410973053056,0.010251959457968628,0.028879150454728157,0.037127612140644195,-0.12742963473863758,Phase 1 - Calm Baseline
0.8211170833,-0.004492855631,0.01116954722,0.02889277227,0.03130074801,0.031300748014494784,-0.004669380031900041,0.005983017683199545,0.026759145898055413,0.03849897788454752,-0.132562279112985,Phase 1 - Calm Baseline
0.8311030832,0.01220756676,0.006434029434,0.01965200901,0.02401297314,0.02401297314133667,0.013562926777356984,0.00046319792901131876,0.02248683070666387,0.042293546643508984,-0.12842968249095588,Phase 1 - Calm Baseline
0.8410890833,0.03145103529,-0.01291436888,0.01515579317,0.03722427449,0.037224274485788925,0.03382963674737358,-0.005914971215609676,0.016736208972556323,0.04883808165889724,-0.11328337060982686,Phase 1 - Calm Baseline
0.8510750833,0.05017624795,-0.01787462085,0.007852999493,0.05384076087,0.05384076085929871,0.05342565885609848,-0.012577111637613082,0.01029029417989386,0.05714695811445856,-0.0867332151046657,Phase 1 - Calm Baseline
0.8610610832,0.06943809986,-0.02109145373,0.004427908454,0.07270560849,0.07270560848991685,0.06936080400591403,-0.018923916655552,0.0037686812947770702,0.06524266944496779,-0.050018380843204695,Phase 1 - Calm Baseline
0.8710470833,0.08508047462,-0.02993330918,-0.003411876969,0.09025702778,0.09025702778444196,0.07886572812957704,-0.0243536343988855,-0.002536381921504603,0.07109754387975722,-0.006025706034281989,Phase 1 - Calm Baseline
0.8810340832,0.08809491247,-0.004744598642,-0.01600117236,0.0896619336,0.08966193359651049,0.0799702333241198,-0.028036600720538724,-0.00871900298801464,0.07370881677581884,0.041006799722183795,Phase 1 - Calm Baseline
0.8910200833,0.07574743032,-0.00191152771,-0.01946008578,0.07823056997,0.07823056996362938,0.0719848865002871,-0.028601039140410858,-0.015205805181918339,0.07370802965009893,0.08606614080601786,Phase 1 - Calm Baseline
0.9010060832,0.0560134016,-0.03210325167,-0.01649145968,0.06663398659,0.06663398659068288,0.055693038004455186,-0.02419051858701683,-0.0225241951592539,0.07312659946178884,0.12418031377160414,Phase 1 - Calm Baseline
0.9109920831,0.03344893456,-0.0533250235,-0.01271166373,0.06421818862,0.06421818861708349,0.033179525407265396,-0.01331051701038152,-0.030876225687878664,0.07438400304936159,0.15119313346669516,Phase 1 - Calm Baseline
0.9209780833,0.001890475396,-0.03701715916,-0.03159427643,0.04870361663,0.048703616627873814,0.007384856059204514,0.0038026789239852337,-0.03972259758869938,0.0789686678305254,0.16438605397404638,Phase 1 - Calm Baseline
0.9309640832,-0.0221474804,0.02438580804,-0.05442228913,0.06361575336,0.06361575336330955,-0.0184399352155103,0.02435980949465361,-0.04774779126236306,0.08647344577415782,0.1628117911014411,Phase 1 - Calm Baseline
0.9409510833,-0.04053048417,0.08165522665,-0.07466737926,0.1178368097,0.11783680966435815,-0.04120485442391184,0.04372381657482142,-0.05338676819001598,0.09459371412001515,0.1473355396235867,Phase 1 - Calm Baseline
0.9509370832,-0.05297189206,0.1054945663,-0.06661377847,0.1355452704,0.13554527047924475,-0.05828177489477596,0.05746934640843875,-0.05561775733362575,0.10024533339546232,0.12046297128600016,Phase 1 - Calm Baseline
0.9609230831,-0.06648317724,0.06695676595,-0.05071976781,0.1071247694,0.10712476935381772,-0.06767528480551645,0.06344124880629506,-0.05443083792058187,0.10116329097526784,0.08601779981804142,Phase 1 - Calm Baseline
0.9709090833,-0.07200630754,0.04751738161,-0.0375312008,0.09408188409,0.09408188409096273,-0.06820306773493565,0.06241296301849542,-0.050610389408566284,0.09692583921279022,0.04873436536061031,Phase 1 - Calm Baseline
0.9808950832,-0.06737826765,0.02984890342,-0.02872093394,0.07909285703,0.07909285703069126,-0.05976493440294561,0.05708325753683549,-0.04502707058856755,0.08887103687445772,0.013713907855426163,Phase 1 - Calm Baseline
0.9908810833,-0.05173763633,0.03332667425,-0.03630330414,0.07145194274,0.07145194273819495,-0.0436036524983746,0.05035646718778396,-0.03801219254660496,0.07924807730990102,-0.01426920302165437,Phase 1 - Calm Baseline
1.000868083,-0.0281628035,0.05279065669,-0.0395033583,0.07169736572,0.07169736572370866,-0.022338992860875734,0.04411379862788156,-0.029285555934979432,0.07028051264925789,-0.03154731112557657,Phase 1 - Calm Baseline
1.010854083,0.002844156232,0.05248668417,-0.03193455562,0.06150412249,0.06150412248362077,0.0004079626929639857,0.03902122582273561,-0.01844818102954978,0.0635532441846513,-0.036232942447088703,Phase 1 - Calm Baseline
1.020840083,0.03104543313,0.03815701231,-0.01169027202,0.05056123977,0.05056123976482765,0.0208114978465576,0.03506146160716138,-0.0056157840102432155,0.059765608840197645,-0.028574175148339005,Phase 1 - Calm Baseline
1.030826083,0.0503035076,0.03439587727,0.01216562558,0.06214114334,0.06214114334150049,0.03584266432114778,0.032109506993872404,0.008300712812865563,0.05875581659078739,-0.010778325403549071,Phase 1 - Calm Baseline
1.040812083,0.05451956019,0.02639227733,0.03112919629,0.0681025815,0.06810258150493279,0.044089173339745734,0.030127503136619483,0.021845347235798392,0.05974191002879194,0.013676751166476387,Phase 1 - Calm Baseline
1.050798083,0.04620852321,0.02036901377,0.04047740996,0.06471896984,0.06471896983328354,0.04601808010918456,0.029007216747615066,0.0335737428709504,0.061691169045779315,0.0410427885750722,Phase 1 - Calm Baseline
1.060784083,0.033667963,0.02169100754,0.04358478636,0.05919176583,0.05919176583543144,0.04353967599175523,0.02833424458941519,0.04252018946635034,0.06362198580449792,0.06825162697635223,Phase 1 - Calm Baseline
1.070771083,0.02820733748,0.03053669073,0.04432794824,0.06077096645,0.06077096645289097,0.03907914452252657,0.027355847842940935,0.04831526918378353,0.06470094151372265,0.09347791567510967,Phase 1 - Calm Baseline
1.080757083,0.02640863881,0.03560122848,0.04471011087,0.06295917476,0.06295917476500064,0.03460651788314131,0.02527788729781773,0.050976707686422165,0.06421652740051806,0.11614610000037928,Phase 1 - Calm Baseline
1.090743083,0.03095891885,0.03212133422,0.04561192542,0.06380190052,0.06380190051208091,0.031051325908284487,0.02175129962419445,0.050604588409929346,0.061615772740599165,0.13651770342006278,Phase 1 - Calm Baseline
1.100729083,0.03177437931,0.01989076287,0.04946099222,0.06206160954,0.06206160954626642,0.028269935461281336,0.017209128673776268,0.04723375890957732,0.05667950901713253,0.15507655110920462,Phase 1 - Calm Baseline
1.110715083,0.02893327922,0.005688761827,0.04703262448,0.05551184039,0.055511840385844814,0.025436117415188156,0.012771813809815749,0.04095129112269353,0.04974054071360827,0.17202901215387845,Phase 1 - Calm Baseline
1.120701083,0.0242035035,-0.0005962986033,0.03827668726,0.04529094768,0.04529094767498971,0.021575911171982202,0.009730235426331982,0.03217803372440126,0.04176685459776013,0.18706646127525559,Phase 1 - Calm Baseline
1.130688083,0.01845708489,0.002431814559,0.02437582612,0.0306717884,0.03067178840104543,0.01600999988162279,0.00891259361163034,0.02188209405051768,0.03417292175719424,0.19940854298928876,Phase 1 - Calm Baseline
1.140674083,0.009470246732,0.01114061754,0.01018357463,0.01781864542,0.017818645419399644,0.008599332322435775,0.01030998457952353,0.011531217580923243,0.028363577488071143,0.20803707740800698,Phase 1 - Calm Baseline
1.150660083,0.001007148065,0.01829345711,-0.002869785298,0.01854455682,0.018544556827189473,-0.00020643301357173616,0.01313739256632243,0.0027591708664605366,0.02519733316448143,0.2120264499406119,Phase 1 - Calm Baseline
1.160646083,-0.009338432923,0.02079043724,-0.00796308089,0.02414247848,0.024142478483959187,-0.009475957536964624,0.016216951505304934,-0.003109241219717104,0.024654638436695683,0.21084488282587746,Phase 1 - Calm Baseline
1.170632083,-0.02108982764,0.01879369654,-0.00863747485,0.02953963154,0.029539631536410513,-0.018007425975739347,0.018413074261910647,-0.0054589819698359935,0.02589763578617372,0.20457084632414668,Phase 1 - Calm Baseline
1.180618083,-0.02626142092,0.01598832197,-0.00586592406,0.03130012354,0.031300123533805506,-0.024582353762575674,0.01891093358436967,-0.004546615825032069,0.02766915278817659,0.19397520481474842,Phase 1 - Calm Baseline
1.190605083,-0.02632733807,0.01836745068,-0.001295706257,0.03212741554,0.03212741553624774,-0.028189283236434548,0.01731239591835238,-0.0013792256783888733,0.028804886401649826,0.18046540696593344,Phase 1 - Calm Baseline
1.200591083,-0.02728634328,0.01621029153,0.004795475863,0.03209851507,0.03209851507210585,-0.028172193726439324,0.013646786053430698,0.0026266214753165123,0.028637655314491053,0.16592998823893254,Phase 1 - Calm Baseline
1.210577083,-0.0257600192,0.01212312095,0.01099403016,0.03051913088,0.03051913088395027,-0.024325306214150855,0.008364370248090001,0.006090446879039002,0.027178378387369386,0.152499967662465,Phase 1 - Calm Baseline
1.220563083,-0.02254265547,0.0005945642479,0.01195596345,0.02552390809,0.025523908092252207,-0.0169795063271687,0.002279183590731617,0.00808570140014857,0.02504669943964457,0.1422719267766891,Phase 1 - Calm Baseline
1.230549083,-0.01072312985,-0.006640288047,0.01124181598,0.01689548359,0.016895483587493893,-0.007058360799311831,-0.003596791058895106,0.008402337741740989,0.023178680002497343,0.13698357611599699,Phase 1 - Calm Baseline
1.240535083,0.005786604714,-0.009946336038,0.008587177843,0.01435806456,0.014358064563311266,0.003993622329558685,-0.008303243732646029,0.007569284543142674,0.02241356837152484,0.13769517252909513,Phase 1 - Calm Baseline
1.250522083,0.01822855696,-0.01143620536,0.004179460928,0.02192110799,0.021921107990444638,0.01447638873144313,-0.011161729859912744,0.006631682156729776,0.023150614328078273,0.14456807147981932,Phase 1 - Calm Baseline
1.260508083,0.02776560374,-0.01253795531,0.002373038791,0.03055749314,0.030557493148258248,0.022828145680131993,-0.011903301285832904,0.006761829661987676,0.025259995854733326,0.15682842176077097,Phase 1 - Calm Baseline
1.270494083,0.03017093241,-0.01166614331,0.005887850653,0.0328793377,0.03287933769908206,0.027979319693632543,-0.010686792997328927,0.00884097188874215,0.0282633475443841,0.17295166119098618,Phase 1 - Calm Baseline
1.280480083,0.02802975103,-0.009049586952,0.01125784963,0.03153254105,0.03153254105043369,0.029519809353132687,-0.008039577589376496,0.013155736222476499,0.03160239644495668,0.19098923722451647,Phase 1 - Calm Baseline
